category,date,description,name,picture,price
Kühlung & Tiefkühlkost,2022-03-20,"Je 500-g-PackungSpitzenqualitätGebrühtFür Pfanne, Grill oder Wasserbad","
                        GUT DREI EICHEN Krakauer 500 g
                    ",https://s7g10.scene7.com/is/image/aldi/202110250053,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 170-g-DoseAbtropfgewicht 110 gGOURMET FINEST CUISINE: Unsere Marke für festliche Köstlichkeiten und besondere Spezialitäten in herausragender Qualität. Unser Saison-Genuss, ab sofort wieder in deiner FilialeVersch. Sorten:
	","
                        GOURMET FINEST CUISINE Feines Fischfilet 170 g
                    ",https://s7g10.scene7.com/is/image/aldi/202203070146,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 200-g-PackungVersch. Sorten:
	","
                        HOFBURGER Kasländer 200 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106280255,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 150-g-PackungQS-zertifiziertSpitzenqualität,"
                        GÜLDENHOF Hähnchenbruststreifen 150 g
                    ",https://s7g10.scene7.com/is/image/aldi/202110260056,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 750-g-PackungKlimaneutral,"
                        LA FINESSE Kartoffel-Wedges 750 g
                    ",https://s7g10.scene7.com/is/image/aldi/202201310554,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 100-g-PackungQualität aus Deutschland,"
                        GUT DREI EICHEN Bacon 100 g
                    ",https://s7g10.scene7.com/is/image/aldi/202112020052,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 160-g-PackungVersch. Sorten
	","
                        Meine Käsetheke Alpen Käse-Spezialität 160 g
                    ",https://s7g10.scene7.com/is/image/aldi/202107060000,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 100-g-Packung,"
                        SCHMÄLZLE Stuttgarter Grobe Schinkenwurst 100 g
                    ",https://s7g10.scene7.com/is/image/aldi/202202150273,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 180-g-GlasGrob gerieben mit ganzen Meerrettich-Raspeln,"
                        Schamel RASPELSTIX® Meerrettich mit Raspeln 180 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106150128,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 250-g-Packung,"
                        LYTTOS Käse in Salzlake 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202107060019,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 250-g-PackungVersch. Sorten:
	","
                        Hofburger Reibekäse 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202107060015,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 400-g-Becher3,5 % Fett","
                        FRANKENLAND Joghurt mild 400 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106150119,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 200-g-Packung,"
                        Meine Käsetheke Alpen Käse-Spezialität 200 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106300625,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 750-g-Becher,"
                        WONNEMEYER Original Schwäbischer Kartoffelsalat 750 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106150118,€ 1
Getränke,2022-03-20,"Je 0,7-l-FlascheDas Beste aus 20 wertvollen Kräutern, Wurzeln, Gewürzen und Zitrusfrüchten zu einem typisch bayrischen Kräuterlikör vereintAromatischer und angenehm milder GeschmackAuch als Zutat für kreative Cocktails gut geeignetAlkoholgehalt: 35,0 % Vol.Ab 18 Jahren","
                        MÜMMELMANN Jagdbitter Kräuterlikör 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210788,€ 1
Getränke,2022-03-20,"Je 3 x 0,2-l-Flasche = 0,6-l-PackungSTOLZENFELS: Unsere Marke für prickelnden Genuss zu den schönsten Anlässen des Lebens","
                        STOLZENFELS Sekt Halbtrocken 3 x 0,2 l
                    ",https://s7g10.scene7.com/is/image/aldi/202202150296-1,€ 1
Getränke,2022-03-20,"Je 0,75-l-Flasche","
                        Dornfelder QbA 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202112020044,€ 1
Getränke,2022-03-20,"Je 0,75-l-FlascheSTOLZENFELS: Unsere Marke für prickelnden Genuss zu den schönsten Anlässen des LebensVersch. Sorten:
	","
                        STOLZENFELS Sekt Trocken 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202202150294-1,€ 1
Getränke,2022-03-20,"Je 0,75-l-FlascheEr wird aus der Glera-Traube gewonnen.Ein prickelndes Trinkvergnügen mit Aromen von Äpfeln, Zitrusfrüchten und dezent blumigen Noten für jede Gelegenheit.Weinstil: PerlweinTrinktemperatur: 6 – 8 °CGeschmack: fruchtigAnbaugebiet: Prosecco","
                        MARIO COLLINA Prosecco Vino Frizzante DOC Fruchtig 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202009290284,€ 1
Getränke,2022-03-20,"Dieser trockene Müller-Thurgau, oft auch Rivaner genannt, zählt zu den wichtigsten deutschen Weißweinrebsorten.Geschmacklich ist er lebendig und unkompliziert und zeichnet sich als „everybody‘s darling“ aus.Durch seinen ausgewogenen Körper passt er hervorragend zu vielen aromatischen Speisen.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: trockenAnbaugebiet: Rheinhessen oder Pfalz","
                        Müller-Thurgau QbA Rhh./Pfalz 1l
                    ",https://s7g10.scene7.com/is/image/aldi/202104210006,€ 1
Getränke,2022-03-20,"Je 0,7-l-Flasche","
                        SILVERSTONE Echter Rum 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202202150292-1,€ 1
Getränke,2022-03-20,"Je 0,7-l-FlascheBesonders reiner Kentucky Straight WhiskeyNur ein aus einer einzigen Destillerie kommender Whiskey darf den Zusatz „Straight“ tragenGeschätzt seit 1866Reiner, charaktervoller, aber dennoch milder GeschmackPur und auf Eis ein GenussSchmeckt köstlich auch als Longdrink mit Bitter Lemon, Fruchtsaft oder Cola","
                        CLARKE‘S Bourbon Whiskey 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210783,€ 1
Getränke,2022-03-20,"Je 0,7-l-FlascheReinster Genuss aus WeizenDeutsche QualitätGut gekühlt besonders köstlichNach dem Essen sehr wohltuendMit Bier als Herrengedeck servierbarAlkoholgehalt: 38,0 % Vol.","
                        Meckstädter Doppelkorn 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210784,€ 1
Getränke,2022-03-20,"Je 0,7-l-FlascheSchöne BernsteinfarbeMilder und ausgewogener GeschmackMit viel Sorgfalt nach bewährtem Rezept hergestelltIm Eichenfass gereiftPur oder auf Eis genießen!Alkoholgehalt: 36,0 % Vol.","
                        Regent Weinbrand 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210789,€ 1
Getränke,2022-03-20,"Je 0,7-l-Flasche","
                        MITTERHOF Williams Birnenbrand 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210790,€ 1
Getränke,2022-03-20,"Je 4er-PackungJe 4 x 20-ml-FläschchenMit feinen Kräutern, Beeren und Wurzeln nach traditioneller RezepturErlesene Bitterspirituose als MagenbitterAlkoholgehalt: 44,0 % vol.Ab 18 JahrenHerkunft: Deutschland","
                        St. Vitus Boonekamp 4 x 20ml
                    ",https://s7g10.scene7.com/is/image/aldi/202008210022-1,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 250-g-Packung,"
                        GOLDSTEIG Ricotta 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202108170091,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 1300-ml-Packung,"
                        Langnese Cremissimo Vanille 1300 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202105101060,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 5 x 20, 5 g = 102,5-g-PackungLocker-leichter Snack aus kühler Haselnuss- und Milchcreme mit knackiger Schokolade ummanteltFür unterwegs und zwischendurch","
                        FERRERO Kinder Choco fresh 5er 102,5 g
                    ",https://s7g10.scene7.com/is/image/aldi/202201190182,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 698-g-Packung,"
                        BÄCKER BACHMEIER Bayerische Bio-Brezen 698 g
                    ",https://s7g10.scene7.com/is/image/aldi/202108170079,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 900-ml-Packung,"
                        Langnese Cremissimo 900 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202105101061,€ 1
Getränke,2022-03-20,Aromatischer unkomplizierter trockener „Roter Franzose“ aus typischen Rebsorten des sonnigen Südens Frankreichs.Idealer Begleiter vieler Speisen oder gefälliger Allrounder.Weinstil: Rotwein stillTrinktemperatur: 16 – 18 °CGeschmack: trockenAnbaugebiet: SüdfrankreichHerkunft: Frankreich,"
                        Le Rouge Terres Du Midi IGP 1l
                    ",https://s7g10.scene7.com/is/image/aldi/202104210009,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 550-g-Packung,"
                        Conditorei Coppenrath & Wiese Donauwelle 550 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106070013,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 190-g-Packung,"
                        ORIENTASTY Baguette nach Döner Art 190 g
                    ",https://s7g10.scene7.com/is/image/aldi/202107280482,€ 1
Getränke,2022-03-20,"Je 0,75-l-FlascheSTOLZENFELS: Unsere Marke für prickelnden Genuss zu den schönsten Anlässen des LebensVersch. Sorten:
	","
                        STOLZENFELS Sekt 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202202150322-1,€ 1
Getränke,2022-03-20,"Das Anbaugebiet Nahe entlang des gleichnamigen Flusses zählt flächenmäßig zu den kleineren deutschen Weinanbaugebieten.Auf den Schieferböden findet die anspruchsvolle Rieslingtraube perfekte Bedingungen vor, um ihre Potentiale hinsichtlich Mineralität und Fruchtaromatik zu entfalten.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: feinherbAnbaugebiet: NaheHerkunft: Deutschland","
                        Riesling Nahe QbA 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210041-1,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 240-g-PackungHerzhaft-rustikal,"
                        UNSER FRANKEN Badscherla 240 g
                    ",https://s7g10.scene7.com/is/image/aldi/202110250017,€ 1
Getränke,2022-03-20,"Verschiedene Sorten:
	Niedlich, handlich und perfekt für ein Glas vollen WeingenussFür jeden Geschmack im Miniformat0,25-l-Flasche","
                        Merlot Chile 0,25l
                    ",https://s7g10.scene7.com/is/image/aldi/202104270001,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 480-g-PackungIdeal zum Braten & Grillen,"
                        REMAGEN Schinkenkrakauer 480 g
                    ",https://s7g10.scene7.com/is/image/aldi/202110260027,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 345-g-PackungBelegt mit Tomaten, marinierten halbgetrockneten Tomaten und ZwiebelnDer Artikel ist nur in ausgewählten Filialen erhältlich","
                        Pizz’Ah Veggi Base Pizza Tomate und Zwiebel 345 g
                    ",https://s7g10.scene7.com/is/image/aldi/202106080028,€ 1
Kühlung & Tiefkühlkost,2022-03-20,"Je 0,5-kg-Becher10% Fett","
                        GUT BIO Bio-Cremiger-Rahmjoghurt 0,5 kg
                    ",https://s7g10.scene7.com/is/image/aldi/202110250054,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 750-g-Packung,"
                        GOURMET Norwegische Lachsfiletseite 750 g
                    ",https://s7g10.scene7.com/is/image/aldi/202011180128,€ 1
Kühlung & Tiefkühlkost,2022-03-20,Je 400-g-PackungZum Kalt- und Warmverzehr,"
                        UNSER BAYERN Wiener Würstchen 400 g
                    ",https://s7g10.scene7.com/is/image/aldi/202110260041,€ 1
Getränke,2022-03-20,"Je 1-l-PackungVerschiedene Sorten:
	","
                        GUT bio Bio-Gartensaft 1 l
                    ",https://s7g10.scene7.com/is/image/aldi/202011060034,€ 1
Getränke,2022-03-20,"Feines BouquetAusgewogener, harmonischer GeschmackDer Klassiker unter den Rotkäppchen SektenAus der bekannten Rotkäppchen Kelterei mit großer Tradition (seit 1856)Ideal geeignet auch für Mix-GetränkeEin besonderer Genuss mit Holunder- oder Hibiskusblüten0,75-l-Flasche","
                        Rotkäppchen Sekt Halbtrocken 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202108240015,€ 1
Getränke,2022-03-20,"Je 1,5-l-FlascheVerschiedene Sorten:
	","
                        RIVER Cola Light/Cola Zero 1,5 l
                    ",https://s7g10.scene7.com/is/image/aldi/202111020694,€ 1
Getränke,2022-03-20,"Je 1-l-PackungNach Fairtrade-Standards gehandeltVersch. Sorten:
	","
                        FAIR Fairtrade Saft/Nektar 1 l
                    ",https://s7g10.scene7.com/is/image/aldi/202102170281,€ 1
Getränke,2022-03-20,"Aus der berühmten französischen Weinbauregion Bordeaux, die für eine unglaubliche Vielfalt an hervorragenden Weinen steht.Überzeugen Sie sich selbst von der Qualität dieses Bordeaux Supérieur Barrique.Er lagerte mehrere Monate in Eichenholzfässern und entspricht den hohen Qualitätsanforderungen für die Bezeichnung Supérieur. Perfekte Balance aus feiner Holznote und reifer Frucht.Weinstil: Rotwein stillTrinktemperatur: 16 – 18 °CGeschmack: trockenAnbaugebiet: Bordeaux","
                        FRANCOIS NOBLECOUR Bordeaux Supérieur Barrique AOP 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202104130459,€ 1
Getränke,2022-03-20,Im Eichenfass gereiftHalbtrockener RotweinBekannter Wein aus ItalienWeinstil: RotweinGeschmack: halbtrockenAnbaugebiet: ItalienRebsorte: Cuvée,"
                        Grande Alberone Rosso 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202112100312,€ 1
Getränke,2022-03-20,"Klassisches Pils aus deutscher Brauerei-TraditionFrisch und einzigartig im GeschmackAlkoholgehalt: 4,9 % Vol.0,5-l-Dose","
                        Beck's Pils 0,5 l
                    ",https://s7g10.scene7.com/is/image/aldi/202009030040-1,€ 1
Getränke,2022-03-20,"Der perfekte Wein für Fans trockener Rotweine.Der Ausbau im hölzernen Barriquefass verleiht diesem Dornfelder, dem Klassiker unter den deutschen Rotweinrebsorten, seinen Charakter und prägt den Wein mit einer dezenten Holznote.Am Gaumen anhaltend mit Anklängen reifer Waldbeeren.Weinstil: Rotwein stillTrinktemperatur: 16 – 18 °CGeschmack: trockenAnbaugebiet: Rheinhessen oder Pfalz","
                        Dornfelder Barrique QbA Rhh./Pfalz 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202104280008,€ 1
Getränke,2022-03-20,"Je 0,5-l-DoseAlkoholgehalt: 4,8 % Vol.","
                        Bitburger Premium Pils 0,5 l
                    ",https://s7g10.scene7.com/is/image/aldi/202008210531,€ 1
Getränke,2022-03-20,"Je 0,75-l-Flasche88 Punkte im falstaff Tasting 2021","
                        BURLWOOD Cabernet Sauvignon 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202112020046,€ 1
Getränke,2022-03-20,Lieblicher Roséwein aus SüdosteuropaUnkomplizierter TrinkgenussFruchtig im GeschmackWeinstil: Roséwein stillTrinktemperatur: 8 – 10 °CGeschmack: lieblichAnbaugebiet: Republik Mazedonien,"
                        Roséwein aus der Republik Nordmazedonien 1l
                    ",https://s7g10.scene7.com/is/image/aldi/202104210007,€ 1
Getränke,2022-03-20,Lieblicher Rotwein aus SüdosteuropaUnkomplizierter TrinkgenussFruchtig im GeschmackWeinstil: Rotwein stillTrinktemperatur: 16 – 18 °CGeschmack: lieblichAnbaugebiet: Republik Mazedonien,"
                        Rotwein aus der Republik Nordmazedonien 1l
                    ",https://s7g10.scene7.com/is/image/aldi/202104210008,€ 1
Getränke,2022-03-20,Weißburgunder gehört zu den weißen Burgunderrebsorten.Er ist der eleganteste Vertreter der Burgunderfamilie.Dieser Tropfen aus dem sonnenverwöhnten Anbaugebiet Baden überzeugt mit feinen Fruchtaromen.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: trockenAnbaugebiet: Baden,"
                        Weißer Burgunder QbA 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202011110685,€ 1
Getränke,2022-03-20,"Pinot Grigio, der internationale Vertreter einer klassischen Rebsorte, gehört mit dem Weißburgunder zur weltweit bekannten und beliebten Burgunderfamilie.Dieser strahlend-hellgelbe Weißwein duftet nach Zitrusfrüchten und grünem Apfel.Am Gaumen zeigt er sich facettenreich mit einem markanten Charakter.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: trockenAnbaugebiet: Delle Venezie","
                        Mario Collina Pinot Grigio delle Venezie 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202105140014,€ 1
Getränke,2022-03-20,"Je 0,75-l-FlascheVersch. Sorten:
	","
                        rio d’oro® Saft-Limo 0,75 l
                    ",https://s7g10.scene7.com/is/image/aldi/202105120098,€ 1
